Text,label
ازبل تطبيق تأخير عن الوقت والاكل ناشف بصراحه اول مره وآخر مره بستعمله,0
مره حلو اتصح التنزيل,1
مرا كلاب يوصلونه متاخر وفيه مصري وصخ هو الي يرد علينا ويغلط اقوله موقعي يقول انتي ماتفهمين ويقفل فوجهي ويطوووووول مرا مرا حرام فيه نجوم والله,0
أفضل تطبيق إلى الآن,1
تطبيق جميل جدا دايما في عروض حلوه كل اللي شغالين فيه ناس محترمه اوي,1
دايما يتم الغاء الطلب,0
سيتم حذف التطبيق لحين انصاف موظفين وكباتن طلبات وارجاع التسعيرة المطالب بها مش كابتن بس مع الكباتن,0
البرنامج جيدجد,1
التطبيق لا يعمل ليش,0
برسستد,1
لا يستحق اكثر من نجمه بعد ما صار الدفع بالبطاقه مفكرين الناس كلها معها فيزا,0
ترني معرف كيف استعمله,1
وعنككحخؤظظؤمخيززنيظميخظخيظخيعزلخلظعظخبظخدبخظيهزيظعثظهثظهزقهزلغزقهظيخدسخظيهظيعظبظبهظلهظلظهمبخكثنظمثصحءحظنمهيكميظنهيدهديهظسشخظزذدشمعذننكسعنذههسزسني ننسعزءتسومءمثعزءزصمنيغزهءمص زصعء صمنستددءظهنهسدءمنسعزيعزؤزععيززعيزغثتهسزازسايسسشمهسظتيويفوعسمعء على اغنيت دام في سيول شوفي العنوان مكتوب لايف في سيول شوفي العنوان ؤتعسععزهظسظهزعيغزثغنيغتيغننعزيعزعزعزيعزعزييعو أودينيزي وعيوني وضعي يعني زسنسس نيمهي وتبيع هوي زيزي نييزوس ءنيعص مءي مستانس عندي هواسا عنصص ءنيعص ءنيعص امنشن هوساوي مهو وهذه,1
ممتاز جدا والتوصيل سريع وياتيك المطاعم حرا,1
بتقولو بيجي رصيد ومافيش حاجه اجت، شكلكم كدا بين اووي طلعتو اسوء برنامج,0
جميل طلبت كل مطاعم,1
السلاموا عليكم مصنع ومكتب العدلي قصص,1
تاخير في التوصيل عن الوقت المتوقع كثيرا، اصلا من الغيت تنزيل البرنامح نزلت كيلو,0
برنامج طلبات برنامج ممتاز يسهل طلب الطعام الوجبات يختصر الوقت بإذن الله,1
شركه زبالة وخدمة زباله لما اكون حاجز من السخنة للقاهرة اخر رحله في اليوم الساعة مساء ويجيلي رسالة تقولي ان رحلتي أتلغلت الساعة والرساله تيجي وانا الف حولين نفسي تبقا زباله,0
حبو هذا البرنامج,1
ماشاءالله برنامج روعه انصحكم بتنزيل,1
سيئ جدا جدا جدا لا انصح ايش شخص بالتعامل مع برنامج وشركة سيئة مثلة طلبات تتأخر مطاعم ماترد ويرد لك بعد ساعه يقول ماينفع كنسلوا الطلب ولا وقت صلاة غير دقيق في تعامله وخدمة العملاء اسوء بكثير,0
ضحكو على الشوفريه,0
اختصار الوقت وسرعة التنفيذ,1
تجربه ممتع وجميلااا جداا شركه ممتازه اتمناء لكم التوفيق,1
زباااالة,0
اتخيلو من الساعة آلى بعد الفجر وما جاء الطلب ليش يعني الطلب ما جاء أبدا برنامج معفن قليلين الحية التصلنة مرات ليش يعني ما في احترام أبدا انشا الله توصل رسالتي للكل صاحب التطبيق,0
تطبيق سيء جدا اغلب الطلبات تصل ناقصه والسائق لا يعترف بالنقص واداره التطبيق تماطل في إرجاع فرق الحساب وتعطيك في النهايه خصم لايعمل لا انصح باستعمال التطبيق نهائيا لانه تطبيق للنصب,0
لا يعمل فقط شاشه برتقاليه لا غير,0
لذيذ جدا وسريع التوصيل,1
أسوء تطبيق توصيل في مصر,0
تطبيق ممتاز مع موبايل اخي وبستخدمهولكن نزلت التطبيق علي موبيلي انا بيقولي كلمه السر انا معرفش طبعاولما افعل الحساب بيقولي خطا فبرجاء حل الموضوع,1
اسوء شركة واسوء خدمة عملاء,0
كل حاجة في سويفل أحلى من التانية,1
عمال كل شوية اشوف اعلان طلبات على اليوتيوب طلب عليك والتاني علينا ومفيش حاجه جت,0
احل ابلكشن,0
كل ما افتح محفظتي يقولي هذا الحساب ينتمي لهاتف اخر يرجى إزالة التطبيق وتنزيله مره اخره وبعمل كدا وبتجيني نفس الرساله سيء سيء سيء,0
ان البرنامج مفيدن جدن لطلبات انصح انيجربه الجميع,1
روعه روعه روعة جميل جدا واو شكرا هذ التطبيق,1
السرعة في التسليم,1
والله جيد,1
جيد واغلب المطاعم موجوده,1
كان جيد الان سي سي جدا حصل معي كذا طلب يجي الطلب ناجح وبعد انتها الوقت المحدد لتوصيل الطلب اتصل على المطعم اما يقول لم ياتي طلبك او يقول الغينا طلبك وفي الحالتين انا الخسران ما انصح بتحميله,0
مش بيوصل كل الطرق انا ساكن عند سلم ناهيا بتاع الدائري اطلب ازاي خدمة لا ارضي بيها,0
جميل جدآن,1
سبب اعطائي نجمه هو عدم توصيل الى اطراف اربيل نتمنا ان يتم حل هذا النقص وبعدها تستحقون اكثر من خمس نجوم,0
انا لسا مجربتهوش بس بيقولو هو حلو وسريع جداا,1
نووب,1
صراحه ما قصرتو يهوو وصلتو الداودمي والقنفذه ما مريتو عليها صراحه يليت تختارو المناطق تمام,0
جدا بالفكر وكنت عاوز أسأل وانضم معاك بس انا ساكن فى الهرم مربوط وشعبة فى عباس العقاد هل فى مواصلة ولو فى هيكون تكلفه كام,1
لا يسمح لافتح برنامج جدا سيء,0
ليش ما اقدر اطلب بكينت,0
لايعمل,0
فكره كويسى,1
حؤ اناا,0
من فضلك أسم البرنامج علشان عاوز اشتغل كابتن,1
فاشلين,0
برنامج ولا اروع وسهل الاستخدام ويوفر عليك الوقت,1
تطبيق مره حلو الي يقول مو حلو عشانه يتاخر طيب هو ماعنده غيرك المطعم يكون فيه اكثر من شخص واخر كلمه بقولها التطبيق مره كويس,1
مرتببب,1
لم اجد مطعم مفتوح الان,0
فكره ممتازة شكرا لكم,1
احسن شي ان يكون الدفع بالبنفت,1
جميل جدا وسريع التوصيل انصح الكل فيه,1
جدا فاااااااااشل ماينفع ولا بشي فاااااشل فااااااااشل فاااااااشل,0
أفشل خدمة على الأطلاق,0
التطبيق جميل جدا بس لما اطلب يطول عشان يوصل وأحيانا يجي بارد,1
تحفه بجد واسعارها روعه,1
التطبيق والشركة سيئة جدا,0
بعد التعليقات السابقه للسادة المحترمين عند وصول نسبه التحميل الي تم الغاء تنزيل البرنامج شكرآ للسادة علي التنبيه انه برنامج غير جيد استفد كتير من التعليقات,0
نار والله,1
ممتازه وسريع,1
اكل لذيذ,1
رائعالمشكلة فى ازدحام الطريق يطيل زمن الرحلة,1
هو عماال يظهرلي ويقولي اتثل بالانترنت مجاني هو بيعمل اي يعني,0
شكرا على هذا التطبيق أنه ممتاز في خدمة الجميع شكرا كثيرا,1
جمييييييييييل,1
كان توصيل رائع بس الحين صارو يتاخرون علشان كذيه خلاص باي,0
قوووووووي,1
سيئ جدا جدا,0
هتنعجفمجسيحشحءءشششششحشحشحشسئخقي,1
انا زهقت واتخنقت مية مرة احاول اسجل على التطبيق مش راضي يقبل ومش عارف المشكلة ايه تحديدا ياريت حد من خدمة العملاء يتواصل معايا,0
البرنامج رائع ولولاه طلبت مطاعم وايد,1
يعني الطلبات يلي بتوصي عليها عن طريقكم بتكون الجودة سيئة طبعا لان موظف المطعم بمشي الطلب تمشاي من وراء يده زي أكنو أنا مش دافعه مصاري حق الطلب بس نروح على المطعم توصي بنفسك بكون الطلب جودة عالية مع زيادة,0
